female,age,coupon,start,time,churn,followtime
0,73,0,168,759,0,197
0,20,0,5,391,0,360
1,30,1,354,25,0,11
0,60,0,57,1464,0,308
0,17,0,348,273,0,17
0,59,1,24,1139,0,341
0,34,1,345,9,1,9
0,29,0,25,405,0,340
0,32,0,196,285,0,169
1,30,0,86,418,0,279
0,16,0,45,23,1,23
0,37,0,28,738,0,337
0,83,1,11,385,0,354
1,37,0,203,517,0,162
0,50,0,323,1332,0,42
0,70,0,275,452,0,90
0,45,0,352,1016,0,13
0,25,0,203,501,0,162
0,62,0,252,777,0,113
1,73,0,217,499,0,148
0,18,1,220,1090,0,145
0,78,0,210,509,0,155
0,24,0,279,160,0,86
0,71,1,289,1643,0,76
0,66,0,154,237,0,211
0,47,0,169,612,0,196
0,19,0,132,580,0,233
0,54,0,17,105,1,105
0,80,0,288,880,0,77
0,50,0,11,1221,0,354
0,73,0,233,1650,0,132
0,39,0,103,989,0,262
0,72,0,356,573,0,9
0,35,0,89,565,0,276
0,42,0,26,509,0,339
0,14,1,233,996,0,132
0,72,0,17,900,0,348
0,17,1,348,341,0,17
0,61,1,292,1150,0,73
0,60,0,185,563,0,180
0,66,0,60,655,0,305
0,33,0,12,703,0,353
0,55,0,223,81,1,81
1,48,0,161,1137,0,204
0,36,0,176,461,0,189
0,45,0,74,41,1,41
0,31,1,5,16,1,16
0,56,0,162,886,0,203
0,41,0,177,367,0,188
0,63,0,270,1229,0,95
1,33,0,115,92,1,92
0,25,0,341,328,0,24
1,56,0,36,1712,0,329
0,41,0,328,226,0,37
1,83,0,30,955,0,335
0,81,0,352,737,0,13
0,37,1,126,946,0,239
0,48,0,290,971,0,75
0,29,0,311,1283,0,54
0,84,0,46,340,0,319
0,73,0,50,593,0,315
0,24,0,137,639,0,228
0,73,1,289,43,1,43
1,56,0,312,647,0,53
0,70,0,165,1606,0,200
0,32,0,194,583,0,171
0,18,0,61,531,0,304
0,34,0,258,553,0,107
0,58,1,346,10,1,10
1,72,0,142,1365,0,223
0,52,0,203,1369,0,162
0,46,0,95,29,1,29
1,47,1,231,1115,0,134
0,69,1,166,251,0,199
0,60,0,214,1321,0,151
1,39,0,101,1515,0,264
0,14,0,105,733,0,260
0,53,0,124,317,0,241
0,27,0,130,132,1,132
0,29,1,275,75,1,75
0,38,0,149,1360,0,216
0,72,0,119,786,0,246
0,57,0,134,1386,0,231
0,84,0,310,1542,0,55
0,69,0,80,1465,0,285
0,20,0,42,669,0,323
0,28,0,186,53,1,53
1,78,0,152,38,1,38
1,81,1,338,653,0,27
0,16,0,59,1105,0,306
0,82,0,103,1070,0,262
0,85,0,191,1691,0,174
0,14,0,49,303,1,303
0,14,0,310,1087,0,55
0,29,0,198,1278,0,167
0,84,0,10,664,0,355
0,74,0,208,1317,0,157
0,25,0,230,1126,0,135
0,64,1,1,19,1,19
0,28,1,165,684,0,200
0,54,1,57,994,0,308
0,68,0,301,163,0,64
1,20,0,333,286,0,32
0,16,0,175,333,0,190
0,40,0,209,166,0,156
0,80,0,172,373,0,193
0,60,1,140,303,0,225
0,62,0,248,331,0,117
1,34,0,85,953,0,280
0,84,0,165,1000,0,200
0,17,0,153,559,0,212
0,79,1,5,21,1,21
0,74,0,155,1687,0,210
1,22,1,273,12,1,12
1,43,1,3,1461,0,362
0,72,0,212,932,0,153
0,35,0,119,1029,0,246
0,80,0,272,1446,0,93
0,65,0,88,44,1,44
1,83,0,342,1858,0,23
0,44,0,60,263,1,263
0,70,1,22,1682,0,343
0,60,0,88,371,0,277
0,69,1,255,672,0,110
0,34,0,279,1076,0,86
0,53,0,72,1508,0,293
0,15,0,365,754,0,0
0,55,0,326,175,0,39
0,56,0,201,354,0,164
0,66,0,199,1650,0,166
0,64,1,214,1196,0,151
0,41,0,154,432,0,211
0,60,0,248,1250,0,117
0,47,0,36,1139,0,329
0,43,0,183,118,1,118
0,63,1,135,902,0,230
0,22,0,337,259,0,28
0,34,0,263,1320,0,102
1,60,0,122,561,0,243
0,65,0,88,276,1,276
0,35,0,334,528,0,31
0,52,1,209,5,1,5
0,35,1,49,697,0,316
0,68,1,67,1026,0,298
0,40,0,13,166,1,166
0,40,0,305,1214,0,60
0,64,0,193,907,0,172
0,85,1,253,21,1,21
0,63,0,260,1511,0,105
1,79,1,361,803,0,4
0,35,0,279,135,0,86
0,76,0,117,1260,0,248
0,61,1,107,1299,0,258
0,61,1,299,956,0,66
0,20,0,250,166,0,115
0,75,0,42,850,0,323
0,66,0,79,1659,0,286
0,39,0,271,610,0,94
1,45,0,37,92,1,92
0,48,0,216,916,0,149
0,52,0,284,779,0,81
1,77,1,3,6,1,6
1,66,0,245,376,0,120
0,80,0,229,1301,0,136
0,64,0,139,780,0,226
0,62,0,186,797,0,179
0,77,0,170,695,0,195
0,35,0,108,979,0,257
0,62,1,304,17,1,17
0,54,0,32,513,0,333
0,36,1,109,77,1,77
0,30,0,125,863,0,240
0,37,1,82,8,1,8
0,62,0,280,336,0,85
0,35,1,187,406,0,178
0,57,0,173,1472,0,192
0,42,0,104,251,1,251
0,47,1,323,18,1,18
0,18,0,155,254,0,210
0,72,0,10,781,0,355
1,24,0,209,1297,0,156
0,64,0,249,1030,0,116
0,46,0,337,1158,0,28
0,59,1,8,1173,0,357
0,29,0,209,420,0,156
1,65,0,232,1076,0,133
1,68,0,64,1680,0,301
0,22,1,277,874,0,88
0,17,0,255,247,0,110
1,20,0,259,633,0,106
0,71,0,289,209,0,76
0,47,0,196,873,0,169
1,13,0,122,888,0,243
0,84,0,9,1060,0,356
0,34,1,67,1,1,1
0,85,0,300,1552,0,65
1,69,0,14,1102,0,351
0,14,1,153,682,0,212
0,60,0,86,1592,0,279
1,14,0,363,1308,0,2
0,61,0,11,1155,0,354
1,85,1,186,101,1,101
0,40,0,205,1324,0,160
0,49,0,81,66,1,66
0,63,0,203,553,0,162
0,37,0,41,1154,0,324
0,77,1,174,719,0,191
0,67,0,127,713,0,238
0,20,0,344,817,0,21
0,74,0,313,1691,0,52
0,79,1,143,235,0,222
1,35,1,288,455,0,77
0,38,0,19,1320,0,346
0,16,0,14,260,1,260
0,77,0,23,1359,0,342
0,48,0,74,563,0,291
1,69,0,249,1271,0,116
1,70,0,181,736,0,184
0,26,0,349,557,0,16
0,76,0,206,705,0,159
0,17,1,151,1039,0,214
0,57,0,324,1389,0,41
0,32,1,163,15,1,15
0,45,0,241,692,0,124
0,23,0,226,257,0,139
0,70,0,337,718,0,28
1,67,1,113,1245,0,252
0,52,0,262,244,0,103
1,67,0,365,943,0,0
0,32,0,317,1303,0,48
0,32,0,332,1088,0,33
1,61,0,7,124,1,124
0,83,0,286,945,0,79
0,45,0,218,1174,0,147
0,29,0,131,698,0,234
0,26,0,98,602,0,267
0,61,0,208,484,0,157
0,53,0,30,42,1,42
0,50,1,296,880,0,69
0,57,0,69,84,1,84
0,42,1,103,465,0,262
0,44,1,16,274,1,274
1,75,0,166,359,0,199
1,38,1,287,269,0,78
0,79,0,186,867,0,179
0,79,0,66,427,0,299
0,55,0,153,736,0,212
0,21,0,224,632,0,141
0,47,0,31,160,1,160
0,75,0,104,505,0,261
0,71,1,69,10,1,10
0,46,1,30,167,1,167
0,76,0,216,156,0,149
0,29,0,253,1180,0,112
0,83,0,356,724,0,9
0,16,0,354,541,0,11
0,84,0,72,663,0,293
0,14,0,356,171,0,9
0,66,0,324,15,1,15
0,82,0,10,1694,0,355
1,61,0,68,663,0,297
0,22,0,240,380,0,125
0,76,0,138,848,0,227
0,79,0,191,463,0,174
0,64,0,115,203,1,203
1,48,0,304,1353,0,61
0,49,0,233,740,0,132
0,46,0,242,657,0,123
0,33,0,141,186,1,186
0,51,1,31,271,1,271
0,74,1,327,1245,0,38
0,35,0,244,1295,0,121
0,19,0,322,878,0,43
0,62,0,202,1475,0,163
0,48,0,305,1114,0,60
1,65,0,171,1626,0,194
1,78,0,130,588,0,235
0,57,0,70,631,0,295
0,29,0,226,190,0,139
0,75,1,239,407,0,126
1,60,0,16,294,1,294
0,52,0,113,977,0,252
1,57,0,259,1611,0,106
0,53,0,305,796,0,60
0,56,0,241,349,0,124
1,28,0,114,793,0,251
0,52,0,126,356,0,239
0,51,1,125,371,0,240
0,38,0,84,187,1,187
0,79,0,123,662,0,242
0,77,0,226,1024,0,139
1,39,0,351,476,0,14
0,75,0,197,767,0,168
1,59,0,342,258,0,23
0,60,1,117,479,0,248
0,30,0,210,927,0,155
0,84,1,49,1704,0,316
1,76,0,265,322,0,100
0,70,0,336,561,0,29
0,77,0,303,1516,0,62
0,16,0,110,858,0,255
0,69,0,260,951,0,105
0,60,0,182,1578,0,183
1,53,0,60,184,1,184
0,36,0,311,1295,0,54
0,42,0,79,893,0,286
0,49,1,69,370,0,296
0,28,0,196,1152,0,169
0,19,1,168,668,0,197
0,83,1,224,24,1,24
0,76,0,112,1595,0,253
0,61,0,295,1319,0,70
1,35,0,218,715,0,147
0,16,1,348,303,0,17
0,21,0,41,494,0,324
0,39,0,156,745,0,209
1,15,0,363,119,0,2
0,34,0,128,1066,0,237
0,55,1,74,23,1,23
0,45,0,223,955,0,142
0,84,0,320,1490,0,45
0,80,1,216,1569,0,149
0,84,0,18,903,0,347
0,42,0,166,1390,0,199
0,76,1,39,12,1,12
0,13,1,231,348,0,134
1,35,0,360,422,0,5
0,63,0,24,892,0,341
1,24,0,257,1371,0,108
0,79,0,272,139,0,93
1,24,1,4,23,1,23
1,43,0,186,259,0,179
0,53,0,255,1435,0,110
0,76,0,121,399,0,244
0,83,0,353,725,0,12
1,29,0,297,901,0,68
0,68,1,52,1496,0,313
1,44,0,165,1266,0,200
0,39,0,359,753,0,6
0,59,0,132,982,0,233
0,84,0,114,225,1,225
0,35,0,1,1163,0,364
1,46,0,330,1318,0,35
1,77,1,183,107,1,107
0,73,0,313,769,0,52
0,54,0,120,1171,0,245
0,17,0,10,24,1,24
0,69,0,245,737,0,120
0,23,0,110,761,0,255
1,67,0,108,303,0,257
0,62,1,318,859,0,47
0,36,0,153,486,0,212
0,74,1,70,338,0,295
0,35,0,101,380,0,264
0,51,0,98,156,1,156
1,57,1,223,333,0,142
1,23,0,254,898,0,111
1,51,0,211,574,0,154
0,53,0,61,674,0,304
0,47,0,255,1069,0,110
0,53,0,153,1358,0,212
0,54,0,79,864,0,286
0,34,0,150,516,0,215
1,22,0,96,174,1,174
0,66,0,259,1645,0,106
0,51,0,194,1108,0,171
1,40,0,98,636,0,267
0,32,0,259,768,0,106
0,65,0,26,531,0,339
0,13,0,292,929,0,73
0,59,0,51,553,0,314
1,30,0,71,832,0,294
0,40,0,338,926,0,27
0,82,0,262,402,0,103
1,81,0,103,424,0,262
0,41,0,138,627,0,227
0,43,0,271,129,0,94
0,79,0,126,1086,0,239
1,43,0,56,865,0,309
0,50,0,67,560,0,298
0,81,0,17,1216,0,348
0,35,0,272,565,0,93
0,63,0,92,780,0,273
0,18,0,90,526,0,275
0,24,1,186,197,0,179
0,47,1,124,1221,0,241
0,62,0,192,621,0,173
1,72,0,66,1262,0,299
0,65,0,18,1395,0,347
0,70,0,207,845,0,158
0,65,0,39,518,0,326
0,52,0,323,737,0,42
1,81,0,54,899,0,311
0,49,0,293,278,0,72
0,22,0,123,1178,0,242
1,30,0,250,1317,0,115
0,28,1,353,805,0,12
0,55,0,138,286,0,227
0,31,0,260,1253,0,105
0,75,0,218,1407,0,147
0,28,0,139,446,0,226
0,50,0,226,1409,0,139
1,78,1,271,1104,0,94
0,29,0,265,463,0,100
0,35,0,216,1205,0,149
1,69,0,137,1245,0,228
0,48,0,193,1105,0,172
0,30,1,364,10,0,1
1,84,0,276,1347,0,89
0,16,1,120,690,0,245
0,21,1,336,1078,0,29
0,78,0,254,867,0,111
0,74,0,250,830,0,115
0,83,0,313,1276,0,52
1,61,0,41,617,0,324
0,51,0,87,1382,0,278
0,48,0,50,303,1,303
1,64,0,178,438,0,187
0,77,0,236,1347,0,129
0,76,1,92,277,0,273
0,14,0,49,1093,0,316
0,69,0,192,463,0,173
0,26,0,261,677,0,104
0,46,0,263,855,0,102
1,55,0,214,1019,0,151
0,13,0,343,905,0,22
0,67,0,301,1220,0,64
0,55,1,71,762,0,294
0,28,1,12,12,1,12
0,63,0,314,1090,0,51
0,24,1,52,1138,0,313
1,46,0,177,27,1,27
0,40,0,150,1057,0,215
1,49,1,324,339,0,41
0,28,0,124,668,0,241
0,81,0,53,919,0,312
1,17,1,302,933,0,63
1,50,0,134,1561,0,231
1,15,0,191,319,0,174
1,68,0,268,223,0,97
1,32,0,257,540,0,108
0,29,0,306,472,0,59
0,60,0,157,260,0,208
0,24,0,116,966,0,249
0,78,0,276,1404,0,89
1,50,1,266,1386,0,99
0,36,0,307,252,0,58
0,54,0,95,1066,0,270
0,82,0,144,915,0,221
1,20,1,15,44,1,44
0,75,0,65,152,1,152
0,37,1,51,11,1,11
1,64,0,122,1552,0,243
1,35,1,183,1136,0,182
0,76,0,105,939,0,260
1,27,0,133,1350,0,232
0,48,0,241,485,0,124
0,84,0,92,1194,0,273
0,37,0,227,289,0,138
0,31,0,169,767,0,196
0,85,0,219,1751,0,146
0,70,0,216,22,1,22
0,26,0,333,1194,0,32
0,84,0,191,981,0,174
0,25,0,243,1110,0,122
1,17,0,19,342,1,342
1,71,0,40,229,1,229
0,31,0,39,923,0,326
0,26,0,79,1098,0,286
0,80,0,355,1405,0,10
0,70,0,267,329,0,98
0,75,0,169,493,0,196
0,34,0,151,1040,0,214
1,76,1,166,1675,0,199
1,73,0,226,1124,0,139
1,60,0,172,1735,0,193
1,48,0,322,593,0,43
0,50,0,163,541,0,202
1,28,0,277,70,1,70
1,29,0,115,531,0,250
0,77,1,205,1008,0,160
0,56,1,355,1036,0,10
0,57,0,238,296,0,127
0,15,1,358,289,0,7
0,23,0,106,271,0,259
0,50,0,22,85,1,85
0,27,0,342,487,0,23
0,49,0,30,197,1,197
0,51,0,145,1033,0,220
0,82,0,277,481,0,88
1,26,0,136,1244,0,229
0,25,0,161,34,1,34
0,72,0,136,1318,0,229
0,75,0,169,663,0,196
0,42,0,322,937,0,43
0,20,0,130,454,0,235
0,28,0,258,1260,0,107
0,21,0,217,263,0,148
1,47,0,223,833,0,142
1,41,0,321,267,0,44
0,44,0,10,34,1,34
1,14,0,225,907,0,140
0,40,0,287,95,0,78
1,59,0,211,1203,0,154
1,14,1,191,1171,0,174
0,28,0,254,545,0,111
0,70,0,263,843,0,102
0,49,0,121,675,0,244
1,41,0,311,191,0,54
1,24,0,78,294,0,287
0,80,0,250,302,0,115
0,46,0,332,936,0,33
0,19,0,149,199,1,199
0,52,0,197,1108,0,168
0,69,1,256,259,0,109
0,85,0,245,43,1,43
0,78,1,89,1530,0,276
0,81,0,300,1550,0,65
0,59,0,36,1216,0,329
0,15,0,288,292,0,77
0,14,0,239,841,0,126
0,31,0,252,924,0,113
0,71,0,238,1090,0,127
1,38,0,301,76,0,64
0,25,0,57,387,0,308
1,13,0,177,1067,0,188
0,23,0,257,459,0,108
0,65,0,164,1184,0,201
0,52,0,184,391,0,181
0,61,0,287,946,0,78
0,73,0,282,758,0,83
0,70,1,9,497,0,356
0,69,1,360,1058,0,5
0,54,0,184,1521,0,181
0,53,0,203,1315,0,162
0,25,0,355,631,0,10
0,51,1,360,524,0,5
0,65,0,58,513,0,307
1,34,0,29,1075,0,336
0,81,0,311,558,0,54
0,67,1,318,1517,0,47
0,45,0,320,953,0,45
0,54,1,55,864,0,310
0,58,0,223,96,1,96
1,47,0,244,1208,0,121
0,47,0,126,500,0,239
1,49,1,116,1528,0,249
0,28,0,233,963,0,132
0,30,0,61,357,0,304
0,43,0,201,474,0,164
1,40,0,150,1186,0,215
0,59,1,79,1251,0,286
0,73,0,357,479,0,8
0,80,0,93,1036,0,272
0,36,1,265,660,0,100
0,31,0,258,447,0,107
0,15,0,78,844,0,287
0,73,0,95,212,1,212
0,21,1,3,1098,0,362
0,77,0,228,1353,0,137
1,50,1,344,962,0,21
0,53,0,330,919,0,35
0,23,0,59,667,0,306
1,32,0,323,631,0,42
0,75,1,62,1151,0,303
0,15,0,341,0,1,0
0,70,1,40,1306,0,325
0,16,0,364,728,0,1
1,78,0,63,461,0,302
0,84,0,38,1644,0,327
0,26,0,334,731,0,31
1,84,1,168,1397,0,197
0,85,1,79,73,1,73
1,29,0,306,402,0,59
0,66,0,68,781,0,297
1,31,0,35,968,0,330
0,31,0,56,932,0,309
0,84,1,210,85,1,85
1,13,1,243,11,1,11
0,63,0,282,1109,0,83
0,65,0,125,885,0,240
0,82,0,320,1123,0,45
1,80,1,168,1009,0,197
0,79,1,51,5,1,5
0,46,0,107,408,0,258
0,70,0,350,753,0,15
1,75,0,178,1201,0,187
0,74,0,254,286,0,111
0,63,0,177,812,0,188
0,62,1,90,1260,0,275
0,53,0,87,622,0,278
0,37,0,162,791,0,203
0,27,0,301,1060,0,64
0,80,0,29,509,0,336
1,37,0,175,674,0,190
0,75,0,347,1213,0,18
0,43,0,253,313,0,112
0,53,0,321,1372,0,44
0,60,0,347,625,0,18
0,19,0,283,465,0,82
0,75,0,270,1579,0,95
0,47,0,273,161,0,92
0,23,0,160,1229,0,205
1,55,0,337,1118,0,28
0,49,0,261,819,0,104
0,17,0,235,453,0,130
1,19,1,208,273,0,157
0,45,0,303,103,0,62
0,67,1,51,1304,0,314
0,63,1,208,8,1,8
0,31,1,276,18,1,18
1,17,0,141,463,0,224
1,81,0,360,665,0,5
0,36,0,95,752,0,270
0,43,0,277,1324,0,88
0,58,0,290,1176,0,75
0,28,0,231,1091,0,134
1,84,0,345,1358,0,20
1,49,1,140,18,1,18
0,49,0,219,305,0,146
0,71,0,274,1196,0,91
0,29,0,75,157,1,157
0,21,0,261,1207,0,104
0,32,0,145,795,0,220
0,73,1,274,593,0,91
0,62,1,118,63,1,63
0,23,0,218,29,1,29
1,59,0,39,1324,0,326
0,36,0,52,1265,0,313
0,36,0,344,294,0,21
1,33,0,94,1258,0,271
0,26,0,236,175,0,129
1,42,0,351,793,0,14
0,42,0,27,55,1,55
0,85,0,45,828,0,320
0,67,0,202,1021,0,163
0,28,0,221,889,0,144
0,16,0,260,347,0,105
1,22,0,196,193,0,169
0,78,0,332,70,0,33
0,43,0,350,116,0,15
0,51,0,119,934,0,246
0,85,0,57,687,0,308
0,65,1,314,1392,0,51
0,39,0,223,820,0,142
0,66,0,223,1144,0,142
0,23,0,118,1037,0,247
0,45,0,326,468,0,39
1,83,0,247,1915,0,118
0,75,1,37,522,0,328
0,37,0,36,650,0,329
1,81,1,329,749,0,36
1,53,0,7,725,0,358
0,19,0,165,780,0,200
1,70,1,170,157,1,157
0,45,0,93,37,1,37
0,25,0,223,1210,0,142
0,50,0,225,159,0,140
0,54,0,72,1494,0,293
1,20,0,203,3,1,3
0,15,0,358,1103,0,7
1,33,1,10,111,1,111
0,16,0,260,1058,0,105
0,46,0,54,14,1,14
1,15,0,69,198,1,198
0,34,0,328,433,0,37
0,62,0,188,402,0,177
0,24,1,64,704,0,301
1,63,0,28,1485,0,337
1,85,0,313,1477,0,52
0,38,0,117,681,0,248
0,85,0,164,634,0,201
0,73,0,178,997,0,187
1,26,0,150,1390,0,215
1,81,0,310,1585,0,55
0,49,0,111,921,0,254
0,19,1,180,117,1,117
0,65,0,351,1594,0,14
0,44,0,111,1236,0,254
0,17,0,143,21,1,21
0,17,0,84,345,0,281
0,23,0,269,1196,0,96
0,19,1,251,459,0,114
0,20,1,83,2,1,2
1,51,0,98,1237,0,267
0,18,0,335,729,0,30
0,71,0,317,1228,0,48
0,19,0,61,1139,0,304
0,74,0,160,1525,0,205
0,61,0,107,677,0,258
0,26,1,102,446,0,263
0,36,0,275,909,0,90
0,82,0,332,60,0,33
0,48,0,161,33,1,33
0,84,0,248,1442,0,117
1,74,0,215,274,0,150
0,26,0,122,730,0,243
0,77,0,228,216,0,137
0,80,0,85,1042,0,280
0,76,0,175,897,0,190
0,57,0,204,833,0,161
0,42,1,331,696,0,34
0,44,0,272,522,0,93
0,54,0,332,1369,0,33
1,72,1,339,1688,0,26
0,20,1,65,859,0,300
0,55,0,186,1176,0,179
0,35,0,105,291,0,260
0,31,0,176,174,1,174
1,49,0,169,259,0,196
0,58,0,84,40,1,40
1,25,0,245,297,0,120
0,31,0,60,379,0,305
0,52,0,104,1408,0,261
1,63,0,85,1053,0,280
0,44,0,139,587,0,226
0,69,0,80,587,0,285
0,34,0,124,660,0,241
1,65,0,93,1071,0,272
1,39,1,284,253,0,81
0,29,1,364,306,0,1
0,52,1,143,154,1,154
0,61,0,228,1409,0,137
1,73,0,221,242,0,144
0,20,0,154,30,1,30
0,23,0,271,847,0,94
0,17,0,249,1094,0,116
0,84,1,305,18,1,18
0,64,0,30,1210,0,335
0,13,0,237,1078,0,128
0,67,1,162,1052,0,203
1,34,0,173,1520,0,192
0,34,0,14,1200,0,351
0,79,0,156,1067,0,209
0,39,0,20,554,0,345
0,39,0,79,231,1,231
0,58,1,364,210,0,1
0,70,0,304,900,0,61
0,68,0,66,1537,0,299
1,56,1,223,1212,0,142
0,16,0,173,715,0,192
1,62,0,354,1479,0,11
0,34,0,181,313,0,184
0,27,0,362,446,0,3
0,64,0,152,691,0,213
0,51,0,46,1357,0,319
0,61,0,234,816,0,131
0,28,0,329,1002,0,36
0,51,0,109,1175,0,256
1,71,0,135,260,0,230
0,83,0,7,667,0,358
0,29,0,349,523,0,16
0,44,0,147,1149,0,218
0,75,0,344,419,0,21
0,45,0,292,761,0,73
0,21,0,18,972,0,347
0,60,1,72,1075,0,293
0,56,0,202,1346,0,163
0,17,1,64,1096,0,301
1,31,0,19,1062,0,346
1,19,0,170,203,0,195
0,77,0,72,1224,0,293
0,32,0,109,7,1,7
0,78,1,40,267,1,267
0,32,0,144,960,0,221
0,50,0,111,1455,0,254
1,41,0,5,686,0,360
1,45,0,281,1347,0,84
0,23,0,272,1200,0,93
0,45,1,8,306,1,306
0,23,0,86,108,1,108
0,61,0,220,649,0,145
0,51,0,184,651,0,181
0,68,0,362,1299,0,3
0,19,1,318,12,1,12
0,26,0,30,149,1,149
0,26,0,363,456,0,2
0,24,1,100,266,0,265
0,52,1,171,1262,0,194
1,27,0,216,935,0,149
0,37,0,95,1342,0,270
0,77,0,313,379,0,52
1,45,0,168,1323,0,197
0,43,0,313,1246,0,52
0,26,0,16,116,1,116
0,81,0,73,152,1,152
0,47,0,137,997,0,228
0,59,0,271,769,0,94
0,23,0,166,10,1,10
0,43,0,284,777,0,81
0,83,0,66,608,0,299
0,37,0,68,982,0,297
0,73,1,328,989,0,37
0,68,0,274,884,0,91
0,78,0,95,1432,0,270
0,69,0,219,833,0,146
0,80,0,227,1397,0,138
0,61,1,277,163,0,88
0,70,0,318,1195,0,47
0,54,0,242,146,0,123
0,56,0,310,942,0,55
0,74,0,187,34,1,34
0,23,0,73,1027,0,292
0,60,0,190,522,0,175
0,70,0,228,1105,0,137
0,72,1,94,371,0,271
0,46,0,198,903,0,167
0,31,0,289,212,0,76
1,56,0,77,272,1,272
1,81,0,85,843,0,280
0,79,1,250,709,0,115
1,65,0,297,106,0,68
0,16,1,77,20,1,20
1,76,1,220,539,0,145
0,46,0,218,172,0,147
1,53,0,265,1663,0,100
0,22,0,157,624,0,208
1,67,1,218,1599,0,147
0,26,1,343,1208,0,22
0,77,1,340,5,1,5
0,37,1,92,1138,0,273
1,53,0,243,1565,0,122
0,66,0,64,112,1,112
1,26,0,321,1107,0,44
0,23,0,307,805,0,58
0,72,0,330,453,0,35
0,64,0,284,463,0,81
1,18,0,226,117,1,117
0,68,0,7,1410,0,358
1,45,0,334,946,0,31
0,79,0,172,458,0,193
0,50,1,189,646,0,176
0,38,1,356,9,1,9
0,33,0,210,69,1,69
0,57,0,73,422,0,292
1,81,0,308,1689,0,57
0,44,0,18,96,1,96
0,61,0,46,172,1,172
1,36,0,204,864,0,161
0,14,0,172,112,1,112
0,47,0,254,781,0,111
0,67,0,224,639,0,141
1,43,0,345,523,0,20
0,45,1,245,1201,0,120
0,80,0,322,1269,0,43
0,42,0,329,1126,0,36
0,68,1,157,20,1,20
0,45,0,196,867,0,169
1,72,0,197,1795,0,168
0,44,0,312,704,0,53
0,65,0,21,986,0,344
0,66,0,71,647,0,294
0,50,0,64,749,0,301
0,28,1,225,219,0,140
0,45,1,13,1183,0,352
0,37,1,56,1116,0,309
0,30,1,265,759,0,100
0,41,0,188,467,0,177
0,38,0,329,107,0,36
0,83,0,316,416,0,49
0,34,0,41,125,1,125
0,67,0,114,1438,0,251
0,51,0,142,107,1,107
0,38,0,310,839,0,55
0,27,0,85,351,0,280
0,24,0,288,613,0,77
0,81,0,333,1010,0,32
1,16,1,66,692,0,299
0,13,0,93,225,1,225
0,80,0,41,1610,0,324
1,40,0,245,1461,0,120
1,14,0,141,186,1,186
0,51,0,362,1412,0,3
0,45,0,11,372,0,354
0,38,0,338,580,0,27
0,74,1,342,147,0,23
0,49,0,115,440,0,250
0,72,1,319,1249,0,46
1,53,0,238,320,0,127
0,48,0,5,353,1,353
0,72,0,30,1671,0,335
1,73,0,48,1310,0,317
0,79,0,176,1148,0,189
0,66,0,327,1234,0,38
0,83,0,322,312,0,43
1,51,0,11,88,1,88
0,84,0,228,1677,0,137
1,72,0,157,1369,0,208
0,36,0,126,1231,0,239
0,29,1,247,858,0,118
0,49,0,41,541,0,324
1,41,0,105,775,0,260
0,38,0,156,505,0,209
0,56,1,104,772,0,261
0,65,0,168,1042,0,197
0,71,1,276,705,0,89
1,50,0,173,507,0,192
0,22,0,321,193,0,44
0,48,0,120,673,0,245
0,13,0,96,199,1,199
0,23,0,38,132,1,132
0,14,0,75,610,0,290
0,77,0,202,1178,0,163
0,45,0,3,1191,0,362
0,80,0,136,910,0,229
0,30,0,101,880,0,264
0,59,1,56,1467,0,309
0,63,0,294,339,0,71
0,51,0,117,846,0,248
0,16,1,213,259,0,152
1,61,0,201,967,0,164
0,79,0,178,614,0,187
0,76,0,341,233,0,24
0,71,0,119,400,0,246
0,58,0,44,1578,0,321
1,40,0,328,702,0,37
1,40,0,31,932,0,334
0,20,0,319,205,0,46
0,18,0,44,583,0,321
0,39,0,361,921,0,4
0,47,0,321,635,0,44
0,68,0,118,1573,0,247
0,36,0,251,1143,0,114
0,42,1,239,1305,0,126
0,52,0,244,246,0,121
0,50,0,271,984,0,94
0,37,0,265,790,0,100
0,13,1,88,821,0,277
0,23,0,95,703,0,270
0,15,0,310,723,0,55
0,48,0,280,972,0,85
0,14,0,331,1016,0,34
1,29,0,42,256,1,256
1,40,0,308,1222,0,57
0,22,0,121,778,0,244
0,83,0,350,253,0,15
0,71,0,290,1662,0,75
0,61,1,165,18,1,18
0,22,0,222,722,0,143
0,49,0,250,459,0,115
1,13,0,35,1208,0,330
1,21,0,43,904,0,322
0,24,0,87,421,0,278
0,13,0,348,978,0,17
0,62,0,317,318,0,48
1,79,0,233,149,0,132
1,53,0,142,663,0,223
0,78,0,166,1748,0,199
0,42,0,242,1083,0,123
0,84,0,233,55,1,55
0,48,0,134,76,1,76
0,74,0,62,327,0,303
1,78,1,56,640,0,309
0,82,1,223,798,0,142
0,27,0,266,284,0,99
0,21,0,340,1158,0,25
0,31,0,224,906,0,141
0,39,1,212,1015,0,153
0,74,0,342,423,0,23
0,76,0,49,983,0,316
0,57,0,128,664,0,237
0,56,1,234,513,0,131
0,67,0,179,875,0,186
1,79,1,235,393,0,130
1,25,0,155,560,0,210
0,77,0,129,842,0,236
1,44,0,63,1312,0,302
0,43,1,2,647,0,363
0,57,0,245,857,0,120
0,21,0,166,238,0,199
0,50,0,55,594,0,310
1,62,1,46,11,1,11
0,84,0,80,846,0,285
0,68,0,40,1064,0,325
1,64,0,306,1739,0,59
0,58,0,17,974,0,348
