HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,URL,approx_year_built,cats_allowed, common_charges ,community_district_num,coop_condo,date_of_sale,dining_room_type,dogs_allowed,fuel_type,full_address_or_zip_code,garage_exists,kitchen_type, maintenance_cost ,model_type,num_bedrooms,num_floors_in_building,num_full_bathrooms,num_half_bathrooms,num_total_rooms, parking_charges ,pct_tax_deductibl, sale_price ,sq_footage, total_taxes ,walk_score
3JGHED38EDR5LOZH20MHPR5Q39N7Y0,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:51 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:51 PST 2017,,,3XM0HYN6NKZZ89KKON966U0GVK0PEU,A231MNJJDDF3LS,Approved,Thu Feb 16 04:01:58 PST 2017,Thu Feb 16 04:04:55 PST 2017,Thu Feb 16 04:05:55 PST 2017,2017-02-16 12:06:12 UTC,,,177,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/147-27-38th-Ave-Flushing-NY-11354-151904011,1969,no, $595 ,25,co-op,4/25/2016,other,no,gas,"147-27 38th Ave,  Flushing NY, 11354",,eat in,,Hunter Garden,1,,1,,3,,," $210,000 ",750,,97
3DIIW4IV8PVMC12TWK270RRSMOZI4L,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,,,3WT783CTPBHI7HZW9RLALMVOT4BBC5,A3S6UWT0JNCJFE,Approved,Thu Feb 16 05:23:58 PST 2017,Thu Feb 16 05:26:31 PST 2017,Thu Feb 16 05:27:31 PST 2017,2017-02-16 13:28:11 UTC,,,153,100% (75/75),100% (75/75),100% (63/63),http://www.mlsli.com/homes-for-sale/110-20-71st-Rd-Forest-Hills-NY-11375-172441401,1956,no,,28,co-op,7/8/2016,,no,gas,"110-20 71st Road, Forest Hills, NY 11375",,efficiency, $622 ,One Bedroom,1,,1,,3,,," $275,000 ",800,,97
302OLP89DZ7A1NWADBGC2RFX1TBACM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,30OG32W0SUBZ5O8788WE25VLV51ENP,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:59:07 PST 2017,Thu Feb 16 05:01:11 PST 2017,Thu Feb 16 05:02:11 PST 2017,2017-02-16 13:03:11 UTC,,,124,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-153876654,1964,no,,28,co-op,4/11/2016,formal,no,oil,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,eat in, $860 ,Large 1Br,1,23,1,,3,,45," $275,000 ",825,,97
3HUR21WDDUPZ0358KDQFJQIE521YXL,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:31 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:31 PST 2017,,,37W3JXSD668NYNYC0AZV5R0S6TCWYF,A231MNJJDDF3LS,Approved,Thu Feb 16 06:14:55 PST 2017,Thu Feb 16 06:17:25 PST 2017,Thu Feb 16 06:18:25 PST 2017,2017-02-16 14:19:11 UTC,,,150,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/82-06-34-Ave-Jackson-Heights-NY-11372-186436648,1928,yes,,30,co-op,11/22/2016,,no,,"82-06 34 Ave,  Jackson Heights NY, 11372",,eat in, $872 ,2 Bedroom,2,6,1,,4,,," $432,000 ",900,,97
3P4C70TRMRH4EI3JCO1L1WGNTX2LGP,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3R2UR8A0IAGQT9Z04SMJ5JGX1LKXOZ,A6B85D96VN4W4,Approved,Thu Feb 16 06:54:07 PST 2017,Thu Feb 16 06:55:36 PST 2017,Thu Feb 16 06:56:36 PST 2017,2017-02-16 14:57:11 UTC,,,89,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/73-12-35th-Ave-Jackson-Heights-NY-11372-180736576,1940,yes,,30,co-op,12/8/2016,other,yes,Other,"73-12 35th Ave,  Jackson Heights NY, 11372",,Combo, $821 ,One bedroom,1,6,1,,3,,50," $430,000 ",918,,97
33NOQL7T9OZ9QSE58RG6HYANKNWZ85,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3COPXFW7XBC2U9CUK9K94PDLFHXKPA,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:31:13 PST 2017,Thu Feb 16 04:34:04 PST 2017,Thu Feb 16 04:35:04 PST 2017,2017-02-16 12:35:11 UTC,,,171,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/73-12-35th-Ave-Jackson-Heights-NY-11372-180736581,1940,yes,,30,co-op,12/15/2016,other,yes,other,"73-12 35th Ave,  Jackson Heights NY, 11372",,combo," $1,088 ",Two Bedroom,2,6,1,,4,,50," $572,500 ",980,,97
3QI9WAYOGQBPL293KKP01RHTRD76SM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,3QL2OFSM96IK8QOTCHQJCHVIATQNC7,AZMD1TWVIELWB,Approved,Thu Feb 16 06:16:09 PST 2017,Thu Feb 16 06:19:50 PST 2017,Thu Feb 16 06:20:50 PST 2017,2017-02-16 14:23:11 UTC,,,221,100% (2/2),100% (2/2),100% (2/2),http://www.mlsli.com/homes-for-sale/34-50-80-St-Jackson-Heights-NY-11372-188078004,1922,yes,,30,co-op,1/23/2017,formal,yes,gas,"34-50 80 St, Jackson Heights, NY 11372",,efficiency, $885 ,Estate of Walters,3,1,2,,6,,25," $692,000 ",1300,,97
3SBNLSTU6U5L7NAWPZRM3QOOVETZDB,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,3HUTX6F6VUNPSTW3G31QFTM1OCA2OK,A231MNJJDDF3LS,Approved,Thu Feb 16 02:12:10 PST 2017,Thu Feb 16 02:14:45 PST 2017,Thu Feb 16 02:15:45 PST 2017,2017-02-16 10:16:11 UTC,,,155,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/34-50-80-St-Jackson-Heights-NY-11372-188078004,1922,yes,,30,co-op,1/23/2017,formal,yes,gas,"34-50 80 St,  Jackson Heights NY, 11372",,efficiency, $885 ,Estate Of Walters,3,4,2,,6,,25," $692,000 ",1300,,97
3CZH926SICEAWW0701CGFCT0UVS4EY,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,36ZN444YTRYT3EA556MI29TID8GOIQ,A6B85D96VN4W4,Approved,Thu Feb 16 07:00:36 PST 2017,Thu Feb 16 07:02:03 PST 2017,Thu Feb 16 07:03:03 PST 2017,2017-02-16 15:03:11 UTC,,,87,100% (33/33),100% (33/33),100% (33/33),http://www.mlsli.com/homes-for-sale/111-20-73-Ave-Forest-Hills-NY-11375-177220477,1968,no,,28,co-op,11/10/2016,formal,no,gas,"111-20 73 Ave,  Forest Hills NY, 11375",Yes,Eat in," $2,004 ",2-3 Bedrrom 2 Bath,3,15,2,,6,,35," $767,000 ",1500,,97
3L84EBDQ372YWYHKHFAZKOV1BEEKKO,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,3LRLIPTPEQ9V756SVQ2CEUOQGVTKAQ,A231MNJJDDF3LS,Approved,Thu Feb 16 02:45:34 PST 2017,Thu Feb 16 02:47:13 PST 2017,Thu Feb 16 02:48:13 PST 2017,2017-02-16 10:49:11 UTC,,,99,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/164-20-Highland-Ave-Jamaica-Hills-NY-11432-175575423,1958,no,,28,co-op,8/30/2016,combo,no,oil,"164-20 Highland Ave,  Jamaica Hills NY, 11432",,efficiency, $814 ,1 Bedroom,1,9,1,,3,,," $129,000 ",,,97
3X878VYTIEIZLXIMXAUT06YAXYX7F3,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3AMW0RGHOD232FXXHMCPWHUP9BSNP6,A231MNJJDDF3LS,Approved,Thu Feb 16 00:27:14 PST 2017,Thu Feb 16 00:28:29 PST 2017,Thu Feb 16 00:29:29 PST 2017,2017-02-16 08:30:11 UTC,,,75,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/149-45-Northern-Blvd-Flushing-NY-11354-189453952,1960,no,,25,co-op,10/27/2016,combo,no,gas,"149-45 Northern Blvd,  Flushing NY, 11354",,eat in, $480 ,Murray Hill House,0,6,1,,2,,," $151,500 ",,,97
3X878VYTIEIZLXIMXAUT06YAXYXF7B,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:36 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:36 PST 2017,,,3VNL7UK1XFJP6FDN0F2WTMMDWNRTFA,A2IK0U8DSDME6R,Approved,Thu Feb 16 00:33:14 PST 2017,Thu Feb 16 00:39:25 PST 2017,Thu Feb 16 00:40:25 PST 2017,2017-02-16 08:41:11 UTC,,,371,100% (14/14),100% (14/14),100% (14/14),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-156052092,1965,yes,,28,co-op,9/22/2016,combo,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,efficiency, $708 ,Gerard,1,,1,,3,,," $222,000 ",,,97
375VSR8FVW9F8XT170M68F5SAFKZRH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:39 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:39 PST 2017,,,3NJM2BJS4W6KBB06SW3BG60DA8OCPP,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:22:12 PST 2017,Thu Feb 16 04:24:06 PST 2017,Thu Feb 16 04:25:06 PST 2017,2017-02-16 12:25:11 UTC,,,114,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/48-05-42nd-St-Sunnyside-NY-11104-163551404,1950,yes,,24,co-op,4/11/2016,,yes,gas,"48-05 42nd St,  Sunnyside NY, 11104",,eat in, $722 ,Hirise,1,,1,,3,,," $237,000 ",,,97
3O2Y2UIUCQUNGCP6G4J24B3W3IXFKH,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:41 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:41 PST 2017,,,3ND9UOO81K23YORDHVA5BJYWXE4WLJ,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:00:15 PST 2017,Thu Feb 16 04:02:30 PST 2017,Thu Feb 16 04:03:30 PST 2017,2017-02-16 12:04:11 UTC,,,135,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-170530633,1964,yes,,28,co-op,11/1/2016,combo,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,combo, $667 ,Jr 1,1,25,1,,3,,," $265,000 ",,,97
3X52SWXE0X5780ZDEGC4KGCOTCECWZ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3TPWUS5F891AVKX74IH6808935SWC5,A231MNJJDDF3LS,Approved,Thu Feb 16 05:16:03 PST 2017,Thu Feb 16 05:17:13 PST 2017,Thu Feb 16 05:18:13 PST 2017,2017-02-16 13:19:11 UTC,,,70,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-192682920,1964,no,,28,co-op,12/27/2016,combo,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,Combo, $885 ,1 Br,1,,1,,3,,," $275,000 ",,,97
3A520CCNWN0PYLGO92M7SFF0M5OAEF,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,3U5JL4WY5K9MPGPIL87ARLASKUHX4M,AHXBZXWIZJSVG,Approved,Thu Feb 16 05:03:07 PST 2017,Thu Feb 16 05:05:17 PST 2017,Thu Feb 16 05:06:17 PST 2017,2017-02-16 13:07:11 UTC,,,130,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-152471947,1964,yes,,28,co-op,4/26/2016,combo,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,combo,,1 Br,1,,1,,3,,," $283,500 ",,,97
38XPGNCKHT0RY7MTVR1QFGHMUQV4V4,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:42 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:42 PST 2017,,,308Q0PEVB8DQWR6Z3H305JYTI8C9ID,A394B5QVCVKU7A,Approved,Wed Feb 15 22:24:48 PST 2017,Wed Feb 15 22:26:58 PST 2017,Wed Feb 15 22:27:58 PST 2017,2017-02-16 06:28:11 UTC,,,130,100% (8/8),100% (8/8),100% (8/8),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-151237013,1964,yes,,28,co-op,5/17/2016,combo,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,Combo, $874 ,1 Br,1,,1,,3,,," $285,000 ",,,97
3VZYA8PITOYT1PPD6ZWBZFXA0QD05D,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:44 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:44 PST 2017,,,3JAOYWH7VI4SMSE5OK0DXZQLZDML9L,A231MNJJDDF3LS,Approved,Thu Feb 16 05:43:12 PST 2017,Thu Feb 16 05:44:22 PST 2017,Thu Feb 16 05:45:22 PST 2017,2017-02-16 13:46:11 UTC,,,70,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/3114-Crescent-St-Astoria-NY-11106-172021304,1926,yes,,30,co-op,5/31/2016,,no,oil,"3114 Crescent St,  Astoria NY, 11106",,efficiency, $757 ,5 Line,1,4,1,,3,,40," $310,000 ",,,97
362E9TQF2HQ2OHVDRL489GOVCT8IG8,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:45 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:45 PST 2017,,,37M28K1J0QD0WL0AD520DFOD16WAJK,A1KH9UPH0D74QJ,Approved,Thu Feb 16 03:36:16 PST 2017,Thu Feb 16 03:39:02 PST 2017,Thu Feb 16 03:40:02 PST 2017,2017-02-16 11:40:11 UTC,,,166,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/3114-Crescent-St-Astoria-NY-11106-171995412,1926,yes,,30,co-op,7/21/2016,,no,oil,"3114 Crescent St,  Astoria NY, 11106",,eat in, $768 ,"1 Br, 7 Line",1,1,1,,3,,40," $325,000 ",,,97
3WGZLY9VCHM6NR99G9R9Q6RKW5ND8L,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:46 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:46 PST 2017,,,3SLE99ER0NDVFAA6155IWKW92MVBZ2,A231MNJJDDF3LS,Approved,Thu Feb 16 04:16:47 PST 2017,Thu Feb 16 04:19:06 PST 2017,Thu Feb 16 04:20:06 PST 2017,2017-02-16 12:20:11 UTC,,,139,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/92-31-57th-Ave-Elmhurst-NY-11373-181445956,,no,,24,co-op,10/12/2016,other,no,,"92-31 57th Ave,  Elmhurst NY, 11373",,1955, $763 ,2,2,,1,,6,,," $325,000 ",,,97
3O0M2G5VC62T109QSQWUNYSP3YC49O,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,3SLE99ER0NDVFAA6155IWKW92MUBZ1,AHXBZXWIZJSVG,Approved,Thu Feb 16 03:51:05 PST 2017,Thu Feb 16 03:53:24 PST 2017,Thu Feb 16 03:54:24 PST 2017,2017-02-16 11:55:11 UTC,,,139,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-185188270,1964,yes,,28,co-op,8/10/2016,formal,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,combo," $1,729 ",3Br = Terr. Conv 2 >,3,,2,,5,,," $686,000 ",,,97
3QMELQS6Y5BDKN9Q5VPVBHCX5BO6RY,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:35 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:35 PST 2017,,,3BQU611VFPKXLQDWZNXNSQZQZJ799E,AHXBZXWIZJSVG,Approved,Thu Feb 16 06:32:56 PST 2017,Thu Feb 16 06:34:15 PST 2017,Thu Feb 16 06:35:15 PST 2017,2017-02-16 14:36:11 UTC,,,79,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/70-25-Yellowstone-Blvd-Forest-Hills-NY-11375-185188270,1964,yes,,28,co-op,8/10/2016,formal,no,gas,"70-25 Yellowstone Blvd,  Forest Hills NY, 11375",,combo," $1,729 ",3Br = Terr. Conv 2 >,3,,2,,5,,," $686,000 ",,,97
3W5PY7V3UP7Y5J0J39BESHAZU4NJYJ,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:32 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:32 PST 2017,,,3570Y55XZPJR118CL5VDJOE4C5JYGF,AHXBZXWIZJSVG,Approved,Thu Feb 16 04:43:22 PST 2017,Thu Feb 16 04:45:20 PST 2017,Thu Feb 16 04:46:20 PST 2017,2017-02-16 12:47:11 UTC,,,118,100% (115/115),100% (115/115),100% (103/103),http://www.mlsli.com/homes-for-sale/143-36-37-Ave-Flushing-NY-11354-185637367,2008,no, $212 ,25,condo,11/3/2016,combo,no,electric,"143-36 37 Ave,  Flushing NY, 11354",,efficiency,,37 Parsons,1,5,1,,4,,," $455,000 ",, $111 ,98
3OND0WXMHWF488O2F8WZ9124Z0EHEX,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3IGI0VL647KLHFLW2MZA7HPZZ74NOZ,A231MNJJDDF3LS,Approved,Thu Feb 16 03:33:15 PST 2017,Thu Feb 16 03:35:05 PST 2017,Thu Feb 16 03:36:05 PST 2017,2017-02-16 11:36:11 UTC,,,110,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/143-36-37-Ave-Flushing-NY-11354-171358939,2007,no, $259 ,25,condo,8/16/2016,formal,no,electric,"143-36 37 Ave,  Flushing NY, 11354",,Combo,,37 Parsons,2,,2,,7,,," $565,000 ",1075, $200 ,98
31ANT7FQN824CPV9473W57WRM7F5HK,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3NC5L260MOM9TN8F4YGXZCGQXGKFOM,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:29:01 PST 2017,Thu Feb 16 04:31:49 PST 2017,Thu Feb 16 04:32:49 PST 2017,2017-02-16 12:33:11 UTC,,,168,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/43-33-48th-St-Sunnyside-NY-11104-172542434,1948,no, $308 ,29,condo,9/22/2016,combo,no,oil,"43-33 48th St,  Sunnyside NY, 11104",,eat in,,Sunnyside Bliss Con,1,6,1,,3,,," $415,500 ",743, $234 ,98
3NQUW096N68PZ8GBYIVB9FU0PK79LM,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3RRCEFRB7MCFCDMHGCFS2OJ01QIB4E,A231MNJJDDF3LS,Approved,Thu Feb 16 00:25:36 PST 2017,Thu Feb 16 00:27:11 PST 2017,Thu Feb 16 00:28:11 PST 2017,2017-02-16 08:29:11 UTC,,,95,100% (187/187),100% (187/187),100% (187/187),http://www.mlsli.com/homes-for-sale/address-not-available-from-broker-Elmhurst-NY-11373-179607153,2009,no, $390 ,24,condo,9/20/2016,combo,no,gas,"Elmhurst NY, 11373",,Combo,,,2,7,2,,4,,," $520,000 ",, $744 ,98
311HQEI8RSG5QE9MYMO03YES93QZ7I,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:33 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:33 PST 2017,,,3AUQQEL7U5TDM32M2SJQRXNUN7SV00,A1KH9UPH0D74QJ,Approved,Thu Feb 16 04:36:16 PST 2017,Thu Feb 16 04:38:26 PST 2017,Thu Feb 16 04:39:26 PST 2017,2017-02-16 12:40:11 UTC,,,130,100% (80/80),100% (80/80),100% (80/80),http://www.mlsli.com/homes-for-sale/32-86-41st-St-Astoria-NY-11102-171541052,2005,no,,30,condo,2/22/2016,other,no,,"32-86 41st St,  Astoria NY, 11102",,eat in,,Condo,1,4,1,,3,,," $535,000 ",681," $1,320 ",98
3OLZC0DJ8JFL6EL8GG3U9HR5Z8WIVX,36BILMLQB75QQNBTYKGYCZWDN8TVAU,Find Information about Housing To Help a Student Project -- Very easy,Go to a link and copy information into the HIT,,$0.05 ,Wed Feb 15 22:13:50 PST 2017,1,BatchId:2689947;OriginalHitTemplateId:920937336;,900,60,Wed Feb 22 22:13:50 PST 2017,,,3D4CH1LGEATC0004DT3XK7LD3WW9GZ,AGM58AAS27CVH,Approved,Thu Feb 16 03:24:27 PST 2017,Thu Feb 16 03:31:21 PST 2017,Thu Feb 16 03:32:21 PST 2017,2017-02-16 11:33:11 UTC,,,414,100% (5/5),100% (5/5),100% (5/5),http://www.mlsli.com/homes-for-sale/41-07-Bowne-St-Flushing-NY-11355-180395459,1961,no, $312 ,25,condo,1/3/2017,combo,no,gas,"41-07 Bowne St,  Flushing NY, 11355",,Combo," $1,251 ",K-Line,1,7,1,,5,,," $420,000 ",," $1,521 ",98
